,correct_answer,Problem,Classifier,Classification,group_number,is_correct,aggregation,features,entity
363,1 hour,CR_Conf,SVM,2000 hours,41,0,-1,-1,answer
364,1 hour,CR_Conf,KNN,1000 minutes,41,0,-1,-1,answer
365,1 hour,CR_Conf,XGB,1 hour,41,1,-1,-1,answer
366,1 hour,CR_Conf,Stack,Infinity,41,0,-1,-1,answer
367,1 hour,CR_Conf,Vote_soft,Infinity,41,0,-1,-1,answer
368,1 hour,CR_Conf,Bag_KNN,1000 minutes,41,0,-1,-1,answer
369,"BNPR, ACDF, EIUG",LettersDice,LR,"BNPR, ACDF, EIUG",42,1,-1,-1,answer
370,"BNPR, ACDF, EIUG",LettersDice,RF,"BNPR, ACDF, EIUG",42,1,-1,-1,answer
371,"BNPR, ACDF, EIUG",LettersDice,LDA,"BNPR, ACDF, EIUG",42,1,-1,-1,answer
372,"BNPR, ACDF, EIUG",LettersDice,SVM,"BNPR, ACDF, EIUG",42,1,-1,-1,answer
373,"BNPR, ACDF, EIUG",LettersDice,KNN,"BNPR, ACDF, EIUG",42,1,-1,-1,answer
374,"BNPR, ACDF, EIUG",LettersDice,XGB,"BNPR, ACDF, EIUG",42,1,-1,-1,answer
375,"BNPR, ACDF, EIUG",LettersDice,Stack,"BNPR, ACDF, EIUG",42,1,-1,-1,answer
376,"BNPR, ACDF, EIUG",LettersDice,Vote_soft,"BNPR, ACDF, EIUG",42,1,-1,-1,answer
377,"BNPR, ACDF, EIUG",LettersDice,Bag_KNN,"BNPR, ACDF, EIUG",42,1,-1,-1,answer
378,"BNPR, ACDF, EIUG",LettersDice,LR,"BNPR, ACDF, EIUG",43,1,-1,-1,answer
379,"BNPR, ACDF, EIUG",LettersDice,RF,"BNPR, ACDF, EIUG",43,1,-1,-1,answer
380,"BNPR, ACDF, EIUG",LettersDice,LDA,"BNPR, ACDF, EIUG",43,1,-1,-1,answer
381,"BNPR, ACDF, EIUG",LettersDice,SVM,"BNPR, ACDF, EIUG",43,1,-1,-1,answer
382,"BNPR, ACDF, EIUG",LettersDice,KNN,"BNPR, ACDF, EIUG",43,1,-1,-1,answer
383,"BNPR, ACDF, EIUG",LettersDice,XGB,"BNPR, ACDF, EIUG",43,1,-1,-1,answer
384,"BNPR, ACDF, EIUG",LettersDice,Stack,"BNPR, ACDF, EIUG",43,1,-1,-1,answer
385,"BNPR, ACDF, EIUG",LettersDice,Vote_soft,"BNPR, ACDF, EIUG",43,1,-1,-1,answer
386,"BNPR, ACDF, EIUG",LettersDice,Bag_KNN,"BNPR, ACDF, EIUG",43,1,-1,-1,answer
387,"BNPR, ACDF, EIUG",LettersDice,LR,"BNPR, ACDF, EIUG",44,1,-1,-1,answer
388,"BNPR, ACDF, EIUG",LettersDice,RF,"BNPR, ACDF, EIUG",44,1,-1,-1,answer
389,"BNPR, ACDF, EIUG",LettersDice,LDA,"BNPR, ACDF, EIUG",44,1,-1,-1,answer
390,"BNPR, ACDF, EIUG",LettersDice,SVM,"BNPR, ACDF, EIUG",44,1,-1,-1,answer
391,"BNPR, ACDF, EIUG",LettersDice,KNN,"BNPR, ACDF, EIUG",44,1,-1,-1,answer
392,"BNPR, ACDF, EIUG",LettersDice,XGB,"BNPR, ACDF, EIUG",44,1,-1,-1,answer
393,"BNPR, ACDF, EIUG",LettersDice,Stack,"BNPR, ACDF, EIUG",44,1,-1,-1,answer
394,"BNPR, ACDF, EIUG",LettersDice,Vote_soft,"BNPR, ACDF, EIUG",44,1,-1,-1,answer
395,"BNPR, ACDF, EIUG",LettersDice,Bag_KNN,"BNPR, ACDF, EIUG",44,1,-1,-1,answer
396,3,MagicPotion,LR,8,45,0,-1,-1,answer
397,3,MagicPotion,RF,8,45,0,-1,-1,answer
398,3,MagicPotion,LDA,8,45,0,-1,-1,answer
399,3,MagicPotion,SVM,8,45,0,-1,-1,answer
400,3,MagicPotion,KNN,8,45,0,-1,-1,answer
401,3,MagicPotion,XGB,8,45,0,-1,-1,answer
402,3,MagicPotion,Stack,8,45,0,-1,-1,answer
403,3,MagicPotion,Vote_soft,8,45,0,-1,-1,answer
404,3,MagicPotion,Bag_KNN,8,45,0,-1,-1,answer
405,3,MagicPotion,LR,8,46,0,-1,-1,answer
406,3,MagicPotion,RF,8,46,0,-1,-1,answer
407,3,MagicPotion,LDA,8,46,0,-1,-1,answer
408,3,MagicPotion,SVM,8,46,0,-1,-1,answer
409,3,MagicPotion,KNN,1,46,0,-1,-1,answer
410,3,MagicPotion,XGB,1,46,0,-1,-1,answer
411,3,MagicPotion,Stack,8,46,0,-1,-1,answer
412,3,MagicPotion,Vote_soft,8,46,0,-1,-1,answer
413,3,MagicPotion,Bag_KNN,1,46,0,-1,-1,answer
414,3,MagicPotion,LR,8,47,0,-1,-1,answer
415,3,MagicPotion,RF,1,47,0,-1,-1,answer
416,3,MagicPotion,LDA,8,47,0,-1,-1,answer
417,3,MagicPotion,SVM,1,47,0,-1,-1,answer
418,3,MagicPotion,KNN,1,47,0,-1,-1,answer
419,3,MagicPotion,XGB,1,47,0,-1,-1,answer
420,3,MagicPotion,Stack,8,47,0,-1,-1,answer
421,3,MagicPotion,Vote_soft,1,47,0,-1,-1,answer
422,3,MagicPotion,Bag_KNN,1,47,0,-1,-1,answer
423,ACB,Pills,LR,ACB,48,1,-1,-1,answer
424,ACB,Pills,RF,ABC,48,0,-1,-1,answer
425,ACB,Pills,LDA,ABC,48,0,-1,-1,answer
426,ACB,Pills,SVM,ABC,48,0,-1,-1,answer
427,ACB,Pills,KNN,ABC,48,0,-1,-1,answer
428,ACB,Pills,XGB,ABC,48,0,-1,-1,answer
429,ACB,Pills,Stack,BAC,48,0,-1,-1,answer
430,ACB,Pills,Vote_soft,ABC,48,0,-1,-1,answer
431,ACB,Pills,Bag_KNN,ACB,48,1,-1,-1,answer
432,ACB,Pills,LR,ACB,49,1,-1,-1,answer
433,ACB,Pills,RF,ACB,49,1,-1,-1,answer
434,ACB,Pills,LDA,ACB,49,1,-1,-1,answer
435,ACB,Pills,SVM,BAC,49,0,-1,-1,answer
436,ACB,Pills,KNN,CBA,49,0,-1,-1,answer
437,ACB,Pills,XGB,BAC,49,0,-1,-1,answer
438,ACB,Pills,Stack,ACB,49,1,-1,-1,answer
439,ACB,Pills,Vote_soft,BAC,49,0,-1,-1,answer
440,ACB,Pills,Bag_KNN,BAC,49,0,-1,-1,answer
441,ACB,Pills,LR,ACB,50,1,-1,-1,answer
442,ACB,Pills,RF,BAC,50,0,-1,-1,answer
443,ACB,Pills,LDA,ABC,50,0,-1,-1,answer
444,ACB,Pills,SVM,ACB,50,1,-1,-1,answer
445,ACB,Pills,KNN,ACB,50,1,-1,-1,answer
446,ACB,Pills,XGB,BAC,50,0,-1,-1,answer
447,ACB,Pills,Stack,CBA,50,0,-1,-1,answer
448,ACB,Pills,Vote_soft,BAC,50,0,-1,-1,answer
449,ACB,Pills,Bag_KNN,BAC,50,0,-1,-1,answer
450,ACB,Pills,LR,ACB,51,1,-1,-1,answer
451,ACB,Pills,RF,ACB,51,1,-1,-1,answer
452,ACB,Pills,LDA,ACB,51,1,-1,-1,answer
453,ACB,Pills,SVM,ACB,51,1,-1,-1,answer
454,ACB,Pills,KNN,BAC,51,0,-1,-1,answer
455,ACB,Pills,XGB,ABC,51,0,-1,-1,answer
456,ACB,Pills,Stack,ACB,51,1,-1,-1,answer
457,ACB,Pills,Vote_soft,ACB,51,1,-1,-1,answer
458,ACB,Pills,Bag_KNN,BAC,51,0,-1,-1,answer
459,a2,Traveler,LR,a2,56,1,-1,-1,answer
460,a2,Traveler,RF,a2,56,1,-1,-1,answer
461,a2,Traveler,LDA,a2,56,1,-1,-1,answer
462,a2,Traveler,SVM,a4,56,0,-1,-1,answer
463,a2,Traveler,KNN,a2,56,1,-1,-1,answer
464,a2,Traveler,XGB,a2,56,1,-1,-1,answer
465,a2,Traveler,Stack,a2,56,1,-1,-1,answer
466,a2,Traveler,Vote_soft,a2,56,1,-1,-1,answer
467,a2,Traveler,Bag_KNN,a4,56,0,-1,-1,answer
468,a2,Traveler,LR,a2,57,1,-1,-1,answer
469,a2,Traveler,RF,a2,57,1,-1,-1,answer
470,a2,Traveler,LDA,a2,57,1,-1,-1,answer
471,a2,Traveler,SVM,a4,57,0,-1,-1,answer
472,a2,Traveler,KNN,a4,57,0,-1,-1,answer
473,a2,Traveler,XGB,a2,57,1,-1,-1,answer
474,a2,Traveler,Stack,a2,57,1,-1,-1,answer
475,a2,Traveler,Vote_soft,a2,57,1,-1,-1,answer
476,a2,Traveler,Bag_KNN,a4,57,0,-1,-1,answer
477,a2,Traveler,LR,a4,58,0,-1,-1,answer
478,a2,Traveler,RF,a4,58,0,-1,-1,answer
479,a2,Traveler,LDA,a4,58,0,-1,-1,answer
480,a2,Traveler,SVM,a4,58,0,-1,-1,answer
481,a2,Traveler,KNN,a4,58,0,-1,-1,answer
482,a2,Traveler,XGB,a4,58,0,-1,-1,answer
483,a2,Traveler,Stack,a3,58,0,-1,-1,answer
484,a2,Traveler,Vote_soft,a4,58,0,-1,-1,answer
485,a2,Traveler,Bag_KNN,a4,58,0,-1,-1,answer
0,10 miles,ThreeRobots,LR,10 miles,1,1,-1,-1,solver
1,10 miles,ThreeRobots,RF,10 miles,1,1,-1,-1,solver
2,10 miles,ThreeRobots,LDA,10 miles,1,1,-1,-1,solver
3,10 miles,ThreeRobots,SVM,10 miles,1,1,-1,-1,solver
4,10 miles,ThreeRobots,KNN,10 miles,1,1,-1,-1,solver
5,10 miles,ThreeRobots,XGB,10 miles,1,1,-1,-1,solver
6,10 miles,ThreeRobots,Stack,10 miles,1,1,-1,-1,solver
7,10 miles,ThreeRobots,Vote_soft,10 miles,1,1,-1,-1,solver
8,10 miles,ThreeRobots,Bag_KNN,10 miles,1,1,-1,-1,solver
9,10 miles,ThreeRobots,LR,3 miles,2,0,-1,-1,solver
10,10 miles,ThreeRobots,RF,3 miles,2,0,-1,-1,solver
11,10 miles,ThreeRobots,LDA,3 miles,2,0,-1,-1,solver
12,10 miles,ThreeRobots,SVM,3 miles,2,0,-1,-1,solver
13,10 miles,ThreeRobots,KNN,10 miles,2,1,-1,-1,solver
14,10 miles,ThreeRobots,XGB,3 miles,2,0,-1,-1,solver
15,10 miles,ThreeRobots,Stack,3 miles,2,0,-1,-1,solver
16,10 miles,ThreeRobots,Vote_soft,3 miles,2,0,-1,-1,solver
17,10 miles,ThreeRobots,Bag_KNN,3 miles,2,0,-1,-1,solver
18,10 miles,ThreeRobots,LR,10 miles,3,1,-1,-1,solver
19,10 miles,ThreeRobots,RF,10 miles,3,1,-1,-1,solver
20,10 miles,ThreeRobots,LDA,10 miles,3,1,-1,-1,solver
21,10 miles,ThreeRobots,SVM,10 miles,3,1,-1,-1,solver
22,10 miles,ThreeRobots,KNN,10 miles,3,1,-1,-1,solver
23,10 miles,ThreeRobots,XGB,10 miles,3,1,-1,-1,solver
24,10 miles,ThreeRobots,Stack,10 miles,3,1,-1,-1,solver
25,10 miles,ThreeRobots,Vote_soft,10 miles,3,1,-1,-1,solver
26,10 miles,ThreeRobots,Bag_KNN,10 miles,3,1,-1,-1,solver
27,1 hour,CR_Conf,LR,Infinity,4,0,-1,-1,solver
28,1 hour,CR_Conf,RF,Infinity,4,0,-1,-1,solver
29,1 hour,CR_Conf,LDA,Infinity,4,0,-1,-1,solver
30,1 hour,CR_Conf,SVM,1 minute,4,0,-1,-1,solver
31,1 hour,CR_Conf,KNN,1 hour,4,1,-1,-1,solver
32,1 hour,CR_Conf,XGB,1000 minutes,4,0,-1,-1,solver
33,1 hour,CR_Conf,Stack,1 minute,4,0,-1,-1,solver
34,1 hour,CR_Conf,Vote_soft,Infinity,4,0,-1,-1,solver
35,1 hour,CR_Conf,Bag_KNN,1 hour,4,1,-1,-1,solver
36,1 hour,CR_Conf,LR,Infinity,5,0,-1,-1,solver
37,1 hour,CR_Conf,RF,There is no way to know without additional information,5,0,-1,-1,solver
38,1 hour,CR_Conf,LDA,Infinity,5,0,-1,-1,solver
39,1 hour,CR_Conf,SVM,Infinity,5,0,-1,-1,solver
40,1 hour,CR_Conf,KNN,Infinity,5,0,-1,-1,solver
41,1 hour,CR_Conf,XGB,There is no way to know without additional information,5,0,-1,-1,solver
42,1 hour,CR_Conf,Stack,There is no way to know without additional information,5,0,-1,-1,solver
43,1 hour,CR_Conf,Vote_soft,Infinity,5,0,-1,-1,solver
44,1 hour,CR_Conf,Bag_KNN,Infinity,5,0,-1,-1,solver
45,1 hour,CR_Conf,LR,1 hour,6,1,-1,-1,solver
46,1 hour,CR_Conf,RF,Infinity,6,0,-1,-1,solver
47,1 hour,CR_Conf,LDA,1 hour,6,1,-1,-1,solver
48,1 hour,CR_Conf,SVM,1 hour,6,1,-1,-1,solver
49,1 hour,CR_Conf,KNN,Infinity,6,0,-1,-1,solver
50,1 hour,CR_Conf,XGB,1 hour,6,1,-1,-1,solver
51,1 hour,CR_Conf,Stack,1 hour,6,1,-1,-1,solver
52,1 hour,CR_Conf,Vote_soft,1 hour,6,1,-1,-1,solver
53,1 hour,CR_Conf,Bag_KNN,Infinity,6,0,-1,-1,solver
54,1 hour,CR_Conf,LR,There is no way to know without additional information,7,0,-1,-1,solver
55,1 hour,CR_Conf,RF,There is no way to know without additional information,7,0,-1,-1,solver
56,1 hour,CR_Conf,LDA,There is no way to know without additional information,7,0,-1,-1,solver
57,1 hour,CR_Conf,SVM,There is no way to know without additional information,7,0,-1,-1,solver
58,1 hour,CR_Conf,KNN,1000 hours,7,0,-1,-1,solver
59,1 hour,CR_Conf,XGB,There is no way to know without additional information,7,0,-1,-1,solver
60,1 hour,CR_Conf,Stack,There is no way to know without additional information,7,0,-1,-1,solver
61,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,7,0,-1,-1,solver
62,1 hour,CR_Conf,Bag_KNN,1000 hours,7,0,-1,-1,solver
63,1 hour,CR_Conf,LR,There is no way to know without additional information,8,0,-1,-1,solver
64,1 hour,CR_Conf,RF,Infinity,8,0,-1,-1,solver
65,1 hour,CR_Conf,LDA,There is no way to know without additional information,8,0,-1,-1,solver
66,1 hour,CR_Conf,SVM,There is no way to know without additional information,8,0,-1,-1,solver
67,1 hour,CR_Conf,KNN,There is no way to know without additional information,8,0,-1,-1,solver
68,1 hour,CR_Conf,XGB,1000 hours,8,0,-1,-1,solver
69,1 hour,CR_Conf,Stack,There is no way to know without additional information,8,0,-1,-1,solver
70,1 hour,CR_Conf,Vote_soft,1000 hours,8,0,-1,-1,solver
71,1 hour,CR_Conf,Bag_KNN,1000 seconds,8,0,-1,-1,solver
72,1 hour,CR_Conf,LR,There is no way to know without additional information,9,0,-1,-1,solver
73,1 hour,CR_Conf,RF,There is no way to know without additional information,9,0,-1,-1,solver
74,1 hour,CR_Conf,LDA,There is no way to know without additional information,9,0,-1,-1,solver
75,1 hour,CR_Conf,SVM,There is no way to know without additional information,9,0,-1,-1,solver
76,1 hour,CR_Conf,KNN,There is no way to know without additional information,9,0,-1,-1,solver
77,1 hour,CR_Conf,XGB,There is no way to know without additional information,9,0,-1,-1,solver
78,1 hour,CR_Conf,Stack,There is no way to know without additional information,9,0,-1,-1,solver
79,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,9,0,-1,-1,solver
80,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,9,0,-1,-1,solver
81,1 hour,CR_Conf,LR,There is no way to know without additional information,10,0,-1,-1,solver
82,1 hour,CR_Conf,RF,Infinity,10,0,-1,-1,solver
83,1 hour,CR_Conf,LDA,There is no way to know without additional information,10,0,-1,-1,solver
84,1 hour,CR_Conf,SVM,There is no way to know without additional information,10,0,-1,-1,solver
85,1 hour,CR_Conf,KNN,1000 minutes,10,0,-1,-1,solver
86,1 hour,CR_Conf,XGB,Infinity,10,0,-1,-1,solver
87,1 hour,CR_Conf,Stack,There is no way to know without additional information,10,0,-1,-1,solver
88,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,10,0,-1,-1,solver
89,1 hour,CR_Conf,Bag_KNN,Infinity,10,0,-1,-1,solver
90,1 hour,CR_Conf,LR,Infinity,11,0,-1,-1,solver
91,1 hour,CR_Conf,RF,Infinity,11,0,-1,-1,solver
92,1 hour,CR_Conf,LDA,Infinity,11,0,-1,-1,solver
93,1 hour,CR_Conf,SVM,Infinity,11,0,-1,-1,solver
94,1 hour,CR_Conf,KNN,Infinity,11,0,-1,-1,solver
95,1 hour,CR_Conf,XGB,Infinity,11,0,-1,-1,solver
96,1 hour,CR_Conf,Stack,Infinity,11,0,-1,-1,solver
97,1 hour,CR_Conf,Vote_soft,Infinity,11,0,-1,-1,solver
98,1 hour,CR_Conf,Bag_KNN,Infinity,11,0,-1,-1,solver
99,1 hour,CR_Conf,LR,1 hour,12,1,-1,-1,solver
100,1 hour,CR_Conf,RF,1 hour,12,1,-1,-1,solver
101,1 hour,CR_Conf,LDA,1 hour,12,1,-1,-1,solver
102,1 hour,CR_Conf,SVM,1 hour,12,1,-1,-1,solver
103,1 hour,CR_Conf,KNN,Infinity,12,0,-1,-1,solver
104,1 hour,CR_Conf,XGB,There is no way to know without additional information,12,0,-1,-1,solver
105,1 hour,CR_Conf,Stack,1 hour,12,1,-1,-1,solver
106,1 hour,CR_Conf,Vote_soft,1 hour,12,1,-1,-1,solver
107,1 hour,CR_Conf,Bag_KNN,1 hour,12,1,-1,-1,solver
108,1 hour,CR_Conf,LR,There is no way to know without additional information,13,0,-1,-1,solver
109,1 hour,CR_Conf,RF,1 hour,13,1,-1,-1,solver
110,1 hour,CR_Conf,LDA,There is no way to know without additional information,13,0,-1,-1,solver
111,1 hour,CR_Conf,SVM,There is no way to know without additional information,13,0,-1,-1,solver
112,1 hour,CR_Conf,KNN,There is no way to know without additional information,13,0,-1,-1,solver
113,1 hour,CR_Conf,XGB,1 hour,13,1,-1,-1,solver
114,1 hour,CR_Conf,Stack,There is no way to know without additional information,13,0,-1,-1,solver
115,1 hour,CR_Conf,Vote_soft,1 hour,13,1,-1,-1,solver
116,1 hour,CR_Conf,Bag_KNN,1000 minutes,13,0,-1,-1,solver
117,1 hour,CR_Conf,LR,1 hour,14,1,-1,-1,solver
118,1 hour,CR_Conf,RF,1 hour,14,1,-1,-1,solver
119,1 hour,CR_Conf,LDA,1 hour,14,1,-1,-1,solver
120,1 hour,CR_Conf,SVM,1 hour,14,1,-1,-1,solver
121,1 hour,CR_Conf,KNN,1 hour,14,1,-1,-1,solver
122,1 hour,CR_Conf,XGB,1 hour,14,1,-1,-1,solver
123,1 hour,CR_Conf,Stack,1000 minutes,14,0,-1,-1,solver
124,1 hour,CR_Conf,Vote_soft,1 hour,14,1,-1,-1,solver
125,1 hour,CR_Conf,Bag_KNN,1 hour,14,1,-1,-1,solver
126,1 hour,CR_Conf,LR,There is no way to know without additional information,15,0,-1,-1,solver
127,1 hour,CR_Conf,RF,There is no way to know without additional information,15,0,-1,-1,solver
128,1 hour,CR_Conf,LDA,There is no way to know without additional information,15,0,-1,-1,solver
129,1 hour,CR_Conf,SVM,There is no way to know without additional information,15,0,-1,-1,solver
130,1 hour,CR_Conf,KNN,There is no way to know without additional information,15,0,-1,-1,solver
131,1 hour,CR_Conf,XGB,There is no way to know without additional information,15,0,-1,-1,solver
132,1 hour,CR_Conf,Stack,There is no way to know without additional information,15,0,-1,-1,solver
133,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,15,0,-1,-1,solver
134,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,15,0,-1,-1,solver
135,1 hour,CR_Conf,LR,There is no way to know without additional information,16,0,-1,-1,solver
136,1 hour,CR_Conf,RF,1000 minutes,16,0,-1,-1,solver
137,1 hour,CR_Conf,LDA,There is no way to know without additional information,16,0,-1,-1,solver
138,1 hour,CR_Conf,SVM,There is no way to know without additional information,16,0,-1,-1,solver
139,1 hour,CR_Conf,KNN,1 hour,16,1,-1,-1,solver
140,1 hour,CR_Conf,XGB,There is no way to know without additional information,16,0,-1,-1,solver
141,1 hour,CR_Conf,Stack,There is no way to know without additional information,16,0,-1,-1,solver
142,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,16,0,-1,-1,solver
143,1 hour,CR_Conf,Bag_KNN,1000 minutes,16,0,-1,-1,solver
144,1 hour,CR_Conf,LR,1 hour,17,1,-1,-1,solver
145,1 hour,CR_Conf,RF,1 hour,17,1,-1,-1,solver
146,1 hour,CR_Conf,LDA,1 hour,17,1,-1,-1,solver
147,1 hour,CR_Conf,SVM,1 hour,17,1,-1,-1,solver
148,1 hour,CR_Conf,KNN,There is no way to know without additional information,17,0,-1,-1,solver
149,1 hour,CR_Conf,XGB,1 hour,17,1,-1,-1,solver
150,1 hour,CR_Conf,Stack,1000 hours,17,0,-1,-1,solver
151,1 hour,CR_Conf,Vote_soft,1 hour,17,1,-1,-1,solver
152,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,17,0,-1,-1,solver
153,1 hour,CR_Conf,LR,1 hour,18,1,-1,-1,solver
154,1 hour,CR_Conf,RF,1000 hours,18,0,-1,-1,solver
155,1 hour,CR_Conf,LDA,1 hour,18,1,-1,-1,solver
156,1 hour,CR_Conf,SVM,1000 hours,18,0,-1,-1,solver
157,1 hour,CR_Conf,KNN,Infinity,18,0,-1,-1,solver
158,1 hour,CR_Conf,XGB,1 hour,18,1,-1,-1,solver
159,1 hour,CR_Conf,Stack,Infinity,18,0,-1,-1,solver
160,1 hour,CR_Conf,Vote_soft,1 hour,18,1,-1,-1,solver
161,1 hour,CR_Conf,Bag_KNN,2000 hours,18,0,-1,-1,solver
162,1 hour,CR_Conf,LR,1 hour,19,1,-1,-1,solver
163,1 hour,CR_Conf,RF,There is no way to know without additional information,19,0,-1,-1,solver
164,1 hour,CR_Conf,LDA,1 hour,19,1,-1,-1,solver
165,1 hour,CR_Conf,SVM,1 hour,19,1,-1,-1,solver
166,1 hour,CR_Conf,KNN,1 hour,19,1,-1,-1,solver
167,1 hour,CR_Conf,XGB,1 hour,19,1,-1,-1,solver
168,1 hour,CR_Conf,Stack,1 hour,19,1,-1,-1,solver
169,1 hour,CR_Conf,Vote_soft,1 hour,19,1,-1,-1,solver
170,1 hour,CR_Conf,Bag_KNN,1 hour,19,1,-1,-1,solver
171,1 hour,CR_Conf,LR,There is no way to know without additional information,20,0,-1,-1,solver
172,1 hour,CR_Conf,RF,There is no way to know without additional information,20,0,-1,-1,solver
173,1 hour,CR_Conf,LDA,There is no way to know without additional information,20,0,-1,-1,solver
174,1 hour,CR_Conf,SVM,There is no way to know without additional information,20,0,-1,-1,solver
175,1 hour,CR_Conf,KNN,1000 hours,20,0,-1,-1,solver
176,1 hour,CR_Conf,XGB,1 hour,20,1,-1,-1,solver
177,1 hour,CR_Conf,Stack,1 hour,20,1,-1,-1,solver
178,1 hour,CR_Conf,Vote_soft,1 hour,20,1,-1,-1,solver
179,1 hour,CR_Conf,Bag_KNN,1 hour,20,1,-1,-1,solver
180,1 hour,CR_Conf,LR,1000 minutes,21,0,-1,-1,solver
181,1 hour,CR_Conf,RF,2000 hours,21,0,-1,-1,solver
182,1 hour,CR_Conf,LDA,1000 minutes,21,0,-1,-1,solver
183,1 hour,CR_Conf,SVM,1000 minutes,21,0,-1,-1,solver
184,1 hour,CR_Conf,KNN,1 hour,21,1,-1,-1,solver
185,1 hour,CR_Conf,XGB,1 hour,21,1,-1,-1,solver
186,1 hour,CR_Conf,Stack,Infinity,21,0,-1,-1,solver
187,1 hour,CR_Conf,Vote_soft,1 hour,21,1,-1,-1,solver
188,1 hour,CR_Conf,Bag_KNN,1 hour,21,1,-1,-1,solver
189,1 hour,CR_Conf,LR,1 hour,22,1,-1,-1,solver
190,1 hour,CR_Conf,RF,There is no way to know without additional information,22,0,-1,-1,solver
191,1 hour,CR_Conf,LDA,1 hour,22,1,-1,-1,solver
192,1 hour,CR_Conf,SVM,1 hour,22,1,-1,-1,solver
193,1 hour,CR_Conf,KNN,There is no way to know without additional information,22,0,-1,-1,solver
194,1 hour,CR_Conf,XGB,Infinity,22,0,-1,-1,solver
195,1 hour,CR_Conf,Stack,Infinity,22,0,-1,-1,solver
196,1 hour,CR_Conf,Vote_soft,Infinity,22,0,-1,-1,solver
197,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,22,0,-1,-1,solver
198,1 hour,CR_Conf,LR,There is no way to know without additional information,23,0,-1,-1,solver
199,1 hour,CR_Conf,RF,Infinity,23,0,-1,-1,solver
200,1 hour,CR_Conf,LDA,There is no way to know without additional information,23,0,-1,-1,solver
201,1 hour,CR_Conf,SVM,There is no way to know without additional information,23,0,-1,-1,solver
202,1 hour,CR_Conf,KNN,1 minute,23,0,-1,-1,solver
203,1 hour,CR_Conf,XGB,There is no way to know without additional information,23,0,-1,-1,solver
204,1 hour,CR_Conf,Stack,1 minute,23,0,-1,-1,solver
205,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,23,0,-1,-1,solver
206,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,23,0,-1,-1,solver
207,1 hour,CR_Conf,LR,Infinity,24,0,-1,-1,solver
208,1 hour,CR_Conf,RF,Infinity,24,0,-1,-1,solver
209,1 hour,CR_Conf,LDA,Infinity,24,0,-1,-1,solver
210,1 hour,CR_Conf,SVM,Infinity,24,0,-1,-1,solver
211,1 hour,CR_Conf,KNN,Infinity,24,0,-1,-1,solver
212,1 hour,CR_Conf,XGB,Infinity,24,0,-1,-1,solver
213,1 hour,CR_Conf,Stack,Infinity,24,0,-1,-1,solver
214,1 hour,CR_Conf,Vote_soft,Infinity,24,0,-1,-1,solver
215,1 hour,CR_Conf,Bag_KNN,Infinity,24,0,-1,-1,solver
216,1 hour,CR_Conf,LR,1000 minutes,25,0,-1,-1,solver
217,1 hour,CR_Conf,RF,1 hour,25,1,-1,-1,solver
218,1 hour,CR_Conf,LDA,1 hour,25,1,-1,-1,solver
219,1 hour,CR_Conf,SVM,1 hour,25,1,-1,-1,solver
220,1 hour,CR_Conf,KNN,1 hour,25,1,-1,-1,solver
221,1 hour,CR_Conf,XGB,1 hour,25,1,-1,-1,solver
222,1 hour,CR_Conf,Stack,1 hour,25,1,-1,-1,solver
223,1 hour,CR_Conf,Vote_soft,1 hour,25,1,-1,-1,solver
224,1 hour,CR_Conf,Bag_KNN,1 hour,25,1,-1,-1,solver
225,1 hour,CR_Conf,LR,1 minute,26,0,-1,-1,solver
226,1 hour,CR_Conf,RF,1000000 hours,26,0,-1,-1,solver
227,1 hour,CR_Conf,LDA,1 minute,26,0,-1,-1,solver
228,1 hour,CR_Conf,SVM,1 minute,26,0,-1,-1,solver
229,1 hour,CR_Conf,KNN,1 minute,26,0,-1,-1,solver
230,1 hour,CR_Conf,XGB,There is no way to know without additional information,26,0,-1,-1,solver
231,1 hour,CR_Conf,Stack,Infinity,26,0,-1,-1,solver
232,1 hour,CR_Conf,Vote_soft,1 minute,26,0,-1,-1,solver
233,1 hour,CR_Conf,Bag_KNN,1 minute,26,0,-1,-1,solver
234,1 hour,CR_Conf,LR,There is no way to know without additional information,27,0,-1,-1,solver
235,1 hour,CR_Conf,RF,There is no way to know without additional information,27,0,-1,-1,solver
236,1 hour,CR_Conf,LDA,There is no way to know without additional information,27,0,-1,-1,solver
237,1 hour,CR_Conf,SVM,There is no way to know without additional information,27,0,-1,-1,solver
238,1 hour,CR_Conf,KNN,1000 minutes,27,0,-1,-1,solver
239,1 hour,CR_Conf,XGB,There is no way to know without additional information,27,0,-1,-1,solver
240,1 hour,CR_Conf,Stack,There is no way to know without additional information,27,0,-1,-1,solver
241,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,27,0,-1,-1,solver
